title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Mariblock,https://www.mariblock.com/,The leading source of blockchain and digital assets information in Africa,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705512386102-mb-icon-512px-transparent.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,1052395,False,,,,#003366,en,1670877073,0,0,1706271349,True,078a800d-7de5-47da-b13d-0165b80645c2
Manansh Shukla,https://www.manansh.xyz/,🙏🏽 your daily dose of love🙏🏽 ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665712446946-DALL-E-2022-09-04-12.49.58---exploding-super-nova-background.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,1373114,False,,,,#5b47fe,en,1665712448,0,0,1706840916,True,39fdc3fc-a761-4a42-9b32-a2072617c3ee
CoinJar,https://blog.coinjar.com/,"Read the latest Bitcoin and Cryptocurrency news and opinions from the easiest place to buy, sell, and use crypto.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/coinjar.png?t=2022-07-19T12%3A45%3A06.709Z?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,2308707,False,,,,,en,1658238539,0,0,1649289600,True,81373e8e-3505-4b2b-ac96-6345c4f0d93d
Le Blog StackinSat,https://stackinsat.com/blog/,"Les dernières actualités autour de StackinSat, Surfin'Bitcoin et Bitcoin en général.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695307826646-logo-blue-square-512.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,4772830,False,,,,#15171A,fr,1695307827,0,0,1706786506,True,1f477997-b649-48f3-b060-845fa7ab0514
Cryptocurrency News,https://cryptocurrency.news/,"Cryptocurrnecy.news is a premier source for cryptocurrency news, providing the most recent and popular information on everything from Bitcoin to Altcoins",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663498310120-cryptocurrency-news-icon.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,8600081,False,,,,#B576FF,en,1663498312,0,0,1679846353,True,b8ce8bbe-8ea4-4319-8443-9d2662c0542f
Coin University,https://www.coinuniversity.com/,Crypto and Metaverse,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663029849702-Coin (2).png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10000000,False,,,,#3571e9,en,1663029852,0,0,1691165718,True,fee1f381-bf3d-4195-926f-1359cda72b4d
Crypto Master Lebanon,https://www.theanalyst.live/,Crypto market news,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665607477733-2824684A-4240-48C9-A8F4-67A92BD77DF9.jpeg?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10000000,False,,,,#2207ed,en,1665596127,0,0,1691113653,True,edde4cd8-0c17-4fe1-ada2-299a7a0953f4
Metatelegraph,https://metatelegraph.ghost.io/,"The most recent news about the metaverse industry at Metatelegraph. Latest news about metaverse, crypto, bitcoin, gaming, ETF, NFTs & metaverse stocks.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1661179518012-metatelehgraph-fav.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10000000,False,,,,#FF5B00,en,1661179521,0,0,1679922078,True,b0ca6a35-7da3-498a-bd74-20146bd3d438
Sentinel Watch Only,https://sentinel.watch/,"Your online companion for your offline and cold storage bitcoin wallets. Track your cold storage, hardware wallets, and paper wallets without private keys.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699353134483-Icon-Gradient.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10000000,False,,,,#aa2f47,en,1699353136,0,0,1699274522,False,555ae586-d923-4087-8842-2daa02c5e11b
Lars Solaris Bitcoin predictions,https://larssolaris.com/,Youtube crypto influencers price predictions summarised.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699013111366-fotor_ai_20231024134514_DoW_icon.ico?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10500000,False,,,,#ff1a75,en,1699013112,0,0,1706642675,True,f3b40dda-4019-42e9-a011-f794d59ebb6a
Web3 + AI,https://web3plusai.xyz/,Explore the Synergies of Blockchain and Artificial Intelligence,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702901195097-_b6b669d0-bc40-46b1-b573-ec3516d9ef25--1-.jpg?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10500000,False,,,,#e8c42a,en,1702901021,0,0,1706883086,True,e672046e-ccf7-4263-9d50-cbf2beee7377
Nakoruma,https://www.nakoruma.com/,"Leader in cryptocurrency, Bitcoin, Ethereum, Solana, XRP, blockchain, DeFi, digital finance and Web3 news.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706197775522-unnamed.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10500000,False,,,,#ec8d09,en,1706197776,0,0,1706784148,True,c4ee17f2-6bec-4e95-9740-429d8f8401b0
Crypto Impact Hub,https://www.cryptoimpacthub.com/,Crypto Impact Hub is where Web 2 and Web 3 meet blockchain and meet information security on how people should prepare for their new adventure into digital currency.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700856333962-crypto-1.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10500000,False,,,,#62d82c,en,1700856335,0,0,1706649870,True,643528a2-7b16-4229-89ae-dda172f12300
Web3Quant,https://www.w3q.xyz/,"Actionable Quant Insights on Web3, Crypto, & NFT. 

You're either long, short, or in cash. Everything else is noise.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678139920948-web3quant9.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10500000,False,,,,#ff9500,en,1678139922,0,0,1706743064,True,1dca75ed-b07d-48fd-8347-1862e2cd74f9
Powerloom Protocol Blog,https://blog.powerloom.io/,Official blog of Powerloom Protocol - The decentralized data layer for web3,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698908729996-Powerloom.PFP.Dark-copy.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,10500000,False,,,,#000000,en,1698908731,0,0,1706823313,True,0ce9f909-faaf-435b-9fbd-a1972f59bd56
Satoshi's Woche,https://www.satoshiswoche.com/,Bitcoin. Die Finanzrevolution. Wir sind Zeitzeugen.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669064559152-Satoshi_regular_elipse-removebg-preview.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,11000000,False,,,,#f2a900,de,1667849810,0,0,1670139020,True,c42daef3-cce4-4757-9380-8882953228b2
Samourai Bitcoin Software,https://blog.samourai.is/,"Keep your transactions private, your identity masked, and your funds secure. Bitcoin software for the streets",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705984521053-avatar-1.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,12140856,False,,,,#c01c28,en,1691073519,0,0,1706013976,False,5b26c4c0-8f4b-4590-9721-9c3a80b1307b
Holdstation,https://www.holdstation.news/,"Nơi cung cấp thông tin, kiến thức về crypto. Đưa ra quan điểm đầu tư và những xu hướng mới nhất trong thị trường.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663482672343-publication_icon--1--2.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,17013712,False,,,,#9c299e,vi,1663482674,0,0,1706262309,True,635ac988-bdc1-436e-be5e-7c262df4368d
Connor Norvell,https://www.connornorvell.com/,"I write about the intersection between philosophy, self development, and how they relate to your investments and business.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683736589364-BC83E254-00DD-43EA-9A52-91AB0AF38E88.JPG?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,19882204,False,,,,#034667,en,1683736590,0,0,1697306769,True,6dc8e9c0-54eb-4f49-942c-cf88263f0af7
The Red Guild,https://blog.theredguild.org/,"News, updates and ramblings from a bunch of nerds struggling to protect Ethereum apps.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680012787497-logo-700px.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,21639876,False,,,,#8f1b0a,en,1680012788,0,0,1703795431,True,3e6f62e4-a9b9-48f1-9f21-7b3f710a8578
Cosmos News,https://cosmosnews.com/,News from the interchain,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667608947089-post-image-full.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,31873156,False,,,,#3b8de3,en,1667608950,0,0,1681590365,True,1f5bb902-d3fc-4d02-9776-b459921c268a
RealOpen,https://realopen.ghost.io/,Buy any home with crypto,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701920297969-RO-Icon.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,51616087,False,,,,#1b1b1c,en,1701920298,0,0,1701374846,True,6beaa041-faf4-407b-9942-8871d3404303
The Crypto Papers,https://cryptopapers.co/,Get the inside scoop on Crypto and Web3 from those in the know,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673885513242-TheCryptoPapers_300x300-1.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,73665368,False,,,,#0000ff,en,1673885514,0,0,1673881700,True,6bab428c-adcb-4d1a-a3b5-42b3d88abcbb
StartupDope.Com,https://hq.startupdope.com/,"Official Newsroom of Startup Dope, a startup magazine that covers early-stage startups and technology news.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683806718447-startupdope-favicon.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,81235932,False,,,,#0f704b,en,1683806719,0,0,1690979286,True,0c5057e3-6039-4837-a68b-62554c0a3ee3
N+1 Analytics,https://www.nplus1insights.com/,"Data driven insights to confidently navigate blockchain markets. Become a member and receive access to our algorithmic trading insights, crypto portfolio samples, macro economic and media analysis. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690240165974-N-1_Icon_Blue-modified.png?width=75&height=75&resize=contain,False,['crypto'],0,False,,False,390758154,False,,,,#513FA6,en,1674079321,0,0,1706651749,True,8cd339fd-d834-4565-be55-15bd1ff49718
